Event	ID	Name			Wwise Object Path	Notes
	35786028	Wire_Rewind			\Default Work Unit\Wire\Wire_Rewind	
	120299665	Pigeon_Fly_01			\Default Work Unit\Amb\Pigeon_Fly_01	
	130275037	Platform_Loop_01			\Default Work Unit\Amb\Platform_Loop_01	
	733923149	Power_Loop_01			\Default Work Unit\Amb\Power_Loop_01	
	1015477524	Denis_Electric			\Default Work Unit\Avatar\Denis_Electric	
	1235916320	Wire_Back			\Default Work Unit\Wire\Wire_Back	
	2118900976	UI_Hover			\Default Work Unit\UI\UI_Hover	
	2579127662	Denis_Walk			\Default Work Unit\Avatar\Denis_Walk	
	2605487452	Wire_Take			\Default Work Unit\Wire\Wire_Take	
	2741272089	Denis_Jump			\Default Work Unit\Avatar\Denis_Jump	
	2774129122	UI_Select			\Default Work Unit\UI\UI_Select	
	2808565782	Denis_Land			\Default Work Unit\Avatar\Denis_Land	
	2894026586	Amb_Level_01			\Default Work Unit\Amb\Amb_Level_01	
	3048554965	Pigeon_Chatter_01			\Default Work Unit\Amb\Pigeon_Chatter_01	
	3051451975	Wire_Stuck			\Default Work Unit\Wire\Wire_Stuck	
	3083016892	UI_Cancel			\Default Work Unit\UI\UI_Cancel	
	3149643052	Mus_Menu			\Default Work Unit\Music\Mus_Menu	
	3359155179	Light_Connected			\Default Work Unit\Wire\Light_Connected	
	3605757084	Wire_Stretch			\Default Work Unit\Wire\Wire_Stretch	
	3861663441	Mus_Level			\Default Work Unit\Music\Mus_Level	

State Group	ID	Name			Wwise Object Path	Notes
	2108779966	Walk			\Default Work Unit\Walk	

State	ID	Name	State Group			Notes
	748895195	None	Walk			
	2058049674	Wood	Walk			
	2473969246	Metal	Walk			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	57509976	Wire_Stuck_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Wire_Stuck_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wire\Wire_Stuck\Wire_Stuck_01		10308
	62809766	Light_Connected_06	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Light_Connected_06_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wire\Light_Connected\Light_Connected_06		273584
	119760876	Amb_Level_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Amb_Level_01_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Amb\Amb_Level_01		5024792
	133567809	UI_Cancel_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\UI_Cancel_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI_Cancel_01		62124
	143446871	Platform_Loop_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Platform_Loop_01_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Amb\Platform_Loop_01		2534908
	161552458	Light_Connected_09	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Light_Connected_09_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wire\Light_Connected\Light_Connected_09		556740
	173678939	Denis_Electric_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Denis_Electric_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Avatar\Denis_Electric_01		150324
	175108392	Power_Loop_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Power_Loop_01_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Amb\Power_Loop_01		1519792
	191626305	Wire_Rewind_01	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Wire_Rewind_01_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wire\Wire_Rewind_01		225508
	264163263	Wire_Stuck_04	D:\Documents\GitHub\GameJamBattle2017\GameJamBattle2017\GameJamBattle2017_WwiseProject\.cache\Windows\SFX\Wire_Stuck_04_9E69E797.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wire\Wire_Stuck\Wire_Stuck_04		3544
